cpus,mem,npmem,recvTps,sendTps,acceptTps,serializedBuffer
100,2.14E+08,3.62E+06,2248198,2248198,0,430550
100,2.07E+08,3.97E+06,2248199,2248199,0,400750
100,1.99E+08,4.25E+06,2248204,2248204,0,374550
100,2.03E+08,4.02E+06,2248206,2248206,0,388450
100,2.07E+08,3.65E+06,2248209,2248209,0,400750
100,2.08E+08,3.75E+06,2248209,2248209,0,401600
100,1.99E+08,3.70E+06,2248226,2248226,0,369550
100,2.04E+08,3.83E+06,2248229,2248229,0,390400
100,2.07E+08,3.55E+06,2248233,2248232,0,400750
100,1.99E+08,4.23E+06,2248241,2248241,0,372500
100,2.14E+08,3.90E+06,2248246,2248247,0,430550
100,2.14E+08,3.64E+06,2248251,2248251,0,430550
100,2.07E+08,3.55E+06,2248257,2248254,0,400650
100,1.96E+08,3.74E+06,2248262,2248264,0,359600
100,2.17E+08,3.59E+06,2248265,2248264,0,439650
100,1.99E+08,3.62E+06,2248269,2248269,0,372500
100,2.07E+08,3.83E+06,2248271,2248271,0,400750
100,1.99E+08,3.58E+06,2248274,2248274,0,369550
100,2.17E+08,3.61E+06,2248283,2248283,0,439650
100,1.99E+08,3.68E+06,2248298,2248298,0,372500
100,2.14E+08,3.68E+06,2248314,2248314,0,430550
100,1.96E+08,3.75E+06,2248316,2248316,0,360500
100,2.02E+08,3.66E+06,2248319,2248319,0,384700
100,2.17E+08,3.55E+06,2248329,2248328,0,439750
100,1.97E+08,4.04E+06,2248330,2248330,0,365700
100,2.17E+08,3.71E+06,2248345,2248345,0,438200
100,2.14E+08,3.76E+06,2248353,2248353,0,430550
100,2.02E+08,3.98E+06,2248361,2248361,0,384700
100,2.17E+08,3.60E+06,2248363,2248363,0,439650
100,2.08E+08,3.79E+06,2248366,2248366,0,401600
100,2.14E+08,3.85E+06,2248366,2248366,0,430550
100,2.14E+08,3.64E+06,2248366,2248366,0,430550
100,2.04E+08,3.73E+06,2248383,2248383,0,388450
100,2.02E+08,3.78E+06,2248388,2248388,0,385300
100,2.14E+08,3.75E+06,2248396,2248396,0,430550
100,2.14E+08,3.80E+06,2248404,2248404,0,430550
100,2.14E+08,3.94E+06,2248410,2248409,0,430550
100,2.17E+08,3.69E+06,2248412,2248412,0,439650
100,2.04E+08,3.80E+06,2248421,2248421,0,388450
100,2.14E+08,3.74E+06,2248427,2248427,0,430550
100,2.01E+08,3.67E+06,2248431,2248431,0,382200
100,2.02E+08,3.65E+06,2248438,2248438,0,384300
100,2.15E+08,3.87E+06,2248441,2248437,0,431000
100,2.17E+08,3.81E+06,2248446,2248445,0,439650
100,2.02E+08,3.82E+06,2248448,2248451,0,384700
100,2.17E+08,3.71E+06,2248448,2248448,0,439650
100,2.04E+08,3.75E+06,2248450,2248450,0,389350
100,2.01E+08,4.16E+06,2248454,2248455,0,382650
